-100,0.000014745836216,0.000001017361936,0.000014710698841
-98,0.000014796763940,0.000001331734977,0.000014736712830
-96,0.000014847886670,0.000001647359783,0.000014756217140
-94,0.000014899203662,0.000001964100459,0.000014769176658
-92,0.000014950714134,0.000002281820242,0.000014775559194
-90,0.000015002417261,0.000002600381571,0.000014775335508
-88,0.000015054312181,0.000002919646150,0.000014768479326
-86,0.000015106397988,0.000003239475012,0.000014754967361
-84,0.000015158673735,0.000003559728590,0.000014734779326
-82,0.000015211138433,0.000003880266780,0.000014707897951
-80,0.000015263791050,0.000004200949009,0.000014674309000
-78,0.000015316630510,0.000004521634303,0.000014634001278
-76,0.000015369655695,0.000004842181352,0.000014586966646
-74,0.000015422865440,0.000005162448585,0.000014533200026
-72,0.000015476258538,0.000005482294228,0.000014472699414
-70,0.000015529833733,0.000005801576384,0.000014405465881
-68,0.000015583589727,0.000006120153091,0.000014331503581
-66,0.000015637525171,0.000006437882400,0.000014250819755
-64,0.000015691638673,0.000006754622436,0.000014163424726
-62,0.000015745928790,0.000007070231475,0.000014069331908
-60,0.000015800394032,0.000007384568006,0.000013968557798
-58,0.000015855032861,0.000007697490804,0.000013861121973
-56,0.000015909843688,0.000008008859002,0.000013747047090
-54,0.000015964824876,0.000008318532151,0.000013626358874
-52,0.000016019974735,0.000008626370299,0.000013499086116
-50,0.000016075291526,0.000008932234054,0.000013365260657
-48,0.000016130773456,0.000009235984654,0.000013224917382
-46,0.000016186418684,0.000009537484038,0.000013078094206
-44,0.000016242225312,0.000009836594908,0.000012924832057
-42,0.000016298191391,0.000010133180806,0.000012765174866
-40,0.000016354314916,0.000010427106173,0.000012599169545
-38,0.000016410593831,0.000010718236423,0.000012426865971
-36,0.000016467026021,0.000011006438007,0.000012248316961
-34,0.000016523609319,0.000011291578478,0.000012063578258
-32,0.000016580341499,0.000011573526561,0.000011872708501
-30,0.000016637220280,0.000011852152217,0.000011675769202
-28,0.000016694243322,0.000012127326707,0.000011472824720
-26,0.000016751408231,0.000012398922659,0.000011263942232
-24,0.000016808712550,0.000012666814130,0.000011049191707
-22,0.000016866153765,0.000012930876669,0.000010828645871
-20,0.000016923729303,0.000013190987384,0.000010602380174
-18,0.000016981436531,0.000013447024999,0.000010370472763
-16,0.000017039272754,0.000013698869919,0.000010133004438
-14,0.000017097235217,0.000013946404286,0.000009890058621
-12,0.000017155321102,0.000014189512047,0.000009641721318
-10,0.000017213527531,0.000014428079005,0.000009388081076
-8,0.000017271851561,0.000014661992881,0.000009129228944
-6,0.000017330290187,0.000014891143371,0.000008865258433
-4,0.000017388840339,0.000015115422202,0.000008596265468
-2,0.000017447498883,0.000015334723188,0.000008322348348
0,0.000017506262621,0.000015548942285,0.000008043607697
2,0.000017449907326,0.000015754677419,0.000007502626546
4,0.000017417329996,0.000015982974781,0.000006921553390
6,0.000017411899114,0.000016232325521,0.000006299669748
8,0.000017437132154,0.000016501117884,0.000005636194313
10,0.000017496640055,0.000016787634811,0.000004930287076
12,0.000017594063365,0.000017090051361,0.000004181053718
14,0.000017733002309,0.000017406431975,0.000003387550265
16,0.000017916944022,0.000017734727589,0.000002548788032
18,0.000018149191074,0.000018072772607,0.000001663738842
20,0.000018432795814,0.000018418281747,0.000000731340556
22,0.000018770505006,0.000018768846778,-0.000000249497105
24,0.000019164718547,0.000019121933160,-0.000001279886409
26,0.000019617464868,0.000019474876601,-0.000002360955147
28,0.000020130394085,0.000019824879553,-0.000003493839824
30,0.000020704788348,0.000020169007652,-0.000004679678503
32,0.000021341587387,0.000020504186134,-0.000005919603295
34,0.000022041426180,0.000020827196243,-0.000007214732476
36,0.000022804681110,0.000021134671639,-0.000008566162225
38,0.000023631520880,0.000021423094841,-0.000009974957972
40,0.000024521958798,0.000021688793725,-0.000011442145342
42,0.000025475903642,0.000021927938090,-0.000012968700687
44,0.000026493207051,0.000022136536326,-0.000014555541191
46,0.000027573706114,0.000022310432209,-0.000016203514542
48,0.000028717260490,0.000022445301841,-0.000017913388160
50,0.000029923783922,0.000022536650772,-0.000019685837960
52,0.000030890644197,0.000022705275890,-0.000020945222502
54,0.000031859014828,0.000022856755367,-0.000022193818057
56,0.000032826562239,0.000022990895943,-0.000023430789406
58,0.000033791146107,0.000023107516994,-0.000024655308021
60,0.000034750797087,0.000023206450646,-0.000025866552661
62,0.000035703697371,0.000023287541938,-0.000027063709954
64,0.000036648163787,0.000023350648969,-0.000028245974963
66,0.000037582633153,0.000023395643049,-0.000029412551760
68,0.000038505649628,0.000023422408825,-0.000030562653976
70,0.000039415853788,0.000023430844407,-0.000031695505363
72,0.000040311973227,0.000023420861480,-0.000032810340337
74,0.000041192814451,0.000023392385408,-0.000033906404518
76,0.000042057255905,0.000023345355324,-0.000034982955265
78,0.000042904241976,0.000023279724214,-0.000036039262201
80,0.000043732777821,0.000023195458989,-0.000037074607728
82,0.000044541924926,0.000023092540540,-0.000038088287537
84,0.000045330797277,0.000022970963798,-0.000039079611103
86,0.000046098558071,0.000022830737763,-0.000040047902185
88,0.000046844416875,0.000022671885542,-0.000040992499294
90,0.000047567627197,0.000022494444360,-0.000041912756174
92,0.000048267484383,0.000022298465572,-0.000042808042256
94,0.000048943323819,0.000022084014656,-0.000043677743109
96,0.000049594519387,0.000021851171200,-0.000044521260881
98,0.000050220482140,0.000021600028876,-0.000045338014721
