0.000000,-0.000000,0.000000000000000
0.000000,-0.000075,-0.002478987260100
0.000000,-0.000151,-0.004959089748112
0.000000,-0.000226,-0.007441422166767
0.000000,-0.000302,-0.009927098162951
0.000000,-0.000377,-0.012417229786057
0.000000,-0.000452,-0.014912926929932
0.000000,-0.000528,-0.017415296752997
0.000000,-0.000603,-0.019925443071225
0.000000,-0.000679,-0.022444465718693
0.000000,-0.000754,-0.024973459870568
0.000000,-0.000829,-0.027513515323452
0.000000,-0.000905,-0.030065715728170
0.000000,-0.000980,-0.032631137770213
0.000000,-0.001056,-0.035210850293202
0.000000,-0.001131,-0.037805913360940
0.000000,-0.001206,-0.040417377253774
0.000000,-0.001282,-0.043046281395244
0.000000,-0.001357,-0.045693653205182
0.000000,-0.001433,-0.048360506875703
0.000000,-0.001508,-0.051047842066768
0.000000,-0.001583,-0.053756642518306
0.000000,-0.001659,-0.056487874576154
0.000000,-0.001734,-0.059242485629412
0.000000,-0.001810,-0.062021402457147
0.000000,-0.001885,-0.064825529482717
0.000000,-0.001960,-0.067655746934373
0.000000,-0.002036,-0.070512908911198
0.000000,-0.002111,-0.073397841353819
0.000000,-0.002187,-0.076311339919795
0.000000,-0.002262,-0.079254167764000
0.000000,-0.002337,-0.082227053224800
0.000000,-0.002413,-0.085230687417293
0.000000,-0.002488,-0.088265721735381
0.000000,-0.002564,-0.091332765264961
0.000000,-0.002639,-0.094432382111036
0.000000,-0.002714,-0.097565088642102
0.000000,-0.002790,-0.100731350655723
0.000000,-0.002865,-0.103931580469747
0.000000,-0.002941,-0.107166133944240
0.000000,-0.003016,-0.110435307439766
0.000000,-0.003091,-0.113739334718255
0.000000,-0.003167,-0.117078383793293
0.000000,-0.003242,-0.120452553737305
0.000000,-0.003318,-0.123861871453677
0.000000,-0.003393,-0.127306288422510
0.000000,-0.003468,-0.130785677429292
0.000000,-0.003544,-0.134299829286399
0.000000,-0.003619,-0.137848449557935
0.000000,-0.003695,-0.141431155299017
0.000302,-0.003770,-0.147045470563814
0.000302,-0.003845,-0.150522985293862
0.000302,-0.003921,-0.154025575291243
0.000302,-0.003996,-0.157552397170502
0.000302,-0.004072,-0.161102518298239
0.000302,-0.004147,-0.164674914778241
0.000302,-0.004222,-0.168268469541516
0.000302,-0.004298,-0.171881970553701
0.000302,-0.004373,-0.175514109152568
0.000302,-0.004448,-0.179163478528579
0.000302,-0.004524,-0.182828572361622
0.000302,-0.004599,-0.186507783627209
0.000302,-0.004675,-0.190199403585524
0.000302,-0.004750,-0.193901620966751
0.000302,-0.004825,-0.197612521366160
0.000302,-0.004901,-0.201330086862366
0.000302,-0.004976,-0.205052195872099
0.000302,-0.005052,-0.208776623254690
0.000302,-0.005127,-0.212501040679290
