-10.000000,1.117330611305203
-9.800000,1.144785763842502
-9.600000,1.176040721567802
-9.400000,1.211214829149570
-9.200000,1.250450237553355
-9.000000,1.293918884283790
-8.800000,1.341811559773043
-8.600000,1.394315455571864
-8.400000,1.451608893768263
-8.200000,1.513869967565632
-8.000000,1.581267560340239
-7.800000,1.653923365929811
-7.600000,1.731866833823091
-7.400000,1.814999851814350
-7.200000,1.903052050797360
-7.000000,1.995502483670711
-6.800000,2.091455041224679
-6.600000,2.189451640927163
-6.400000,2.287227853507646
-6.200000,2.381411836189255
-6.000000,2.467095949917008
-5.800000,2.537191765821314
-5.600000,2.581522962659952
-5.400000,2.585591413081277
-5.200000,2.528881443681449
-5.000000,2.382515805316799
-4.800000,2.106072413119824
-4.600000,1.643532125687103
-4.400000,0.920321675475808
-4.200000,0.265056756945960
-4.000000,1.833772747395252
-3.800000,4.169262574680102
-3.600000,7.474319803976288
-3.400000,12.057372294514334
-3.200000,18.275393129573683
-3.000000,26.491478717445343
-2.800000,36.986777245929780
-2.600000,49.810937173800056
-2.400000,64.577842233688045
-2.200000,80.263610435759077
-2.000000,95.132301789808494
-1.800000,106.947147062210576
-1.600000,113.534672743991635
-1.400000,113.534452719093878
-1.200000,106.946164002745135
-1.000000,95.129654394773624
-0.800000,80.257985848809398
-0.600000,64.567734443951252
-0.400000,49.794879352857372
-0.200000,36.963513872173600
0.000000,26.460034916779094
0.200000,31.236334934423056
0.400000,38.249947719148324
0.600000,47.115204865481815
0.800000,57.008547176725351
1.000000,66.628023096300481
1.200000,74.342585874577068
1.400000,78.582760258952462
1.600000,78.358882785928984
1.800000,73.638213333614075
2.000000,65.342168849027388
2.200000,54.963884291756550
2.400000,44.045399255307359
2.600000,33.784288797710452
2.800000,24.885886701865310
3.000000,17.614193015086983
3.200000,11.931761964920055
3.400000,7.641412132631562
3.600000,4.490334473310845
3.800000,2.233258183977988
4.000000,0.687115979705003
4.200000,0.571786885080507
4.400000,1.261132809091731
4.600000,1.731994503270843
4.800000,2.025802298519202
5.000000,2.193050185858571
5.200000,2.271984910198350
5.400000,2.290362350907298
5.600000,2.268048568303739
5.800000,2.219151371335800
6.000000,2.153619954099691
6.200000,2.078419408059255
6.400000,1.998384401608157
6.600000,1.916838340071381
6.800000,1.836041388939194
7.000000,1.757496092988089
7.200000,1.682153957213405
7.400000,1.610577816444988
7.600000,1.543072001108521
7.800000,1.479771748156105
8.000000,1.420697115961860
8.200000,1.365784270248755
8.400000,1.314908959089786
8.600000,1.267915888998092
8.800000,1.224651309627258
9.000000,1.184970423406185
9.200000,1.148714653548754
9.400000,1.115710209573934
9.600000,1.085806685732779
9.800000,1.058895619841016
