-10.000000,0.190378026761645
-9.800000,0.248619576640155
-9.600000,0.311380466182182
-9.400000,0.378952537223115
-9.200000,0.452040091126919
-9.000000,0.531607517121280
-8.800000,0.618845949380406
-8.600000,0.715164945391425
-8.400000,0.822199275695519
-8.200000,0.941851398417642
-8.000000,1.076367838367431
-7.800000,1.228421593423829
-7.600000,1.401185186464631
-7.400000,1.598418642306477
-7.200000,1.824603684099386
-7.000000,2.085124197492565
-6.800000,2.386483327361693
-6.600000,2.736551463282409
-6.400000,3.144846948607619
-6.200000,3.622889855577747
-6.000000,4.184669236044571
-5.800000,4.847204315553728
-5.600000,5.631169329023345
-5.400000,6.561584732102393
-5.200000,7.668566740924329
-5.000000,8.988063421686965
-4.800000,10.562398465000424
-4.600000,12.440307172937020
-4.400000,14.675951116533234
-4.200000,17.326026423503048
-4.000000,20.443527393873918
-3.800000,24.066031797982347
-3.600000,28.195579501951563
-3.400000,32.766752370929545
-3.200000,37.600457889799571
-3.000000,42.344952434157747
-2.800000,46.415594749041219
-2.600000,48.962885759018725
-2.400000,48.920916315017777
-2.200000,45.198186089279979
-2.000000,37.036539955053897
-1.800000,24.455240445232835
-1.600000,8.554578115412886
-1.400000,8.586042516221321
-1.200000,24.488492918615403
-1.000000,37.073142758668524
-0.800000,45.239315543472145
-0.600000,48.967283477245864
-0.400000,49.014756183335813
-0.200000,46.472903190594423
0.000000,42.407440948024615
0.200000,20.986631761872747
0.400000,24.181047152837447
0.600000,25.512439597798846
0.800000,24.161969122807523
1.000000,19.580583882701870
1.200000,11.786007617806138
1.400000,1.713989533331568
1.600000,9.767082865235919
1.800000,20.233653004106763
2.000000,28.498382395029754
2.200000,33.771772487373354
2.400000,36.025778248945244
2.600000,35.775769447095158
2.800000,33.770894117794228
3.000000,30.744213983303258
3.200000,27.279781508583330
3.400000,23.778708887616720
3.600000,20.481174651492250
3.800000,17.508135854786335
4.000000,14.902185151001664
4.200000,12.659551344023898
4.400000,10.752174367187548
4.600000,9.141606382943005
4.800000,7.787099983877871
5.000000,6.649900992913942
5.200000,5.695216045210657
5.400000,4.892857225117034
5.600000,4.217186474897375
5.800000,3.646719032332353
6.000000,3.163600672295634
6.200000,2.753071627220072
6.400000,2.402966180604971
6.600000,2.103270821714109
6.800000,1.845736066261841
7.000000,1.623541651380351
7.200000,1.431035013656587
7.400000,1.263533836151041
7.600000,1.117158282615175
7.800000,0.988676798324779
8.000000,0.875372965204140
8.200000,0.774948311870324
8.400000,0.685460816386943
8.600000,0.605277089886577
8.800000,0.533012531393035
9.000000,0.467462140256980
9.200000,0.407561827367968
9.400000,0.352393915224730
9.600000,0.301188047427395
9.800000,0.253286613705420
